col;num;pattern
Functional;53;'^[A-Za-z]{2}$'
Functional;54;'^\d{1,2}$'
Functional;55;'^[A-Za-z0-9]{3,4}$'
Fireplaces;0;'^\d+$'
Fireplaces;1;'^\d{2,3}$'
Fireplaces;2;'^[A-Z]{2}$^C \(all\)$'
Fireplaces;3;'^nan$^\d{2,3}\.0$'
Fireplaces;4;'^\d{4,6}$'
Fireplaces;5;'^[A-Z][a-z]{3}$'
Fireplaces;6;'^[A-Za-z]{3,4}$'
Fireplaces;7;'^[A-Za-z0-9]{3}$'
Fireplaces;8;'^[A-Za-z]{3}$'
Fireplaces;9;'^[A-Za-z]{6}$'
Fireplaces;10;'^[A-Za-z0-9]+$'
Fireplaces;11;'^[A-Z][a-z]{2}$'
Fireplaces;12;'^[A-Za-z]{5,7}$'
Fireplaces;13;'^[A-Za-z]{4,6}$'
Fireplaces;14;'^[A-Za-z]{4,6}$'
Fireplaces;15;'^[A-Za-z0-9]{4,6}$'
Fireplaces;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
Fireplaces;17;'^\d{1,2}$'
Fireplaces;18;'^\d$'
Fireplaces;19;'^\d{4}$'
Fireplaces;20;'^\d{4}$'
Fireplaces;21;'^[A-Z][a-z]+$'
Fireplaces;22;'^[A-Za-z]+$^Tar\&Grv$'
Fireplaces;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
Fireplaces;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
Fireplaces;25;'^[A-Za-z]+$'
Fireplaces;26;'^nan$^\d+\.0$'
Fireplaces;27;'^[A-Za-z]{2}$'
Fireplaces;28;'^[A-Za-z]{2}$'
Fireplaces;29;'^[A-Za-z]{4,6}$'
Fireplaces;30;'^[A-Za-z]{2,3}$'
Fireplaces;31;'^[A-Za-z]{2,3}$'
Fireplaces;32;'^[A-Za-z]{2,3}$'
Fireplaces;33;'^[A-Za-z]{3}$'
Fireplaces;34;'^\d+$'
Fireplaces;35;'^[A-Za-z]{3}$'
Fireplaces;36;'^\d+$'
Fireplaces;37;'^\d+$'
Fireplaces;38;'^\d+$'
Fireplaces;39;'^[A-Za-z]{4,5}$'
Fireplaces;40;'^[A-Za-z]{2}$'
Fireplaces;41;'^[A-Z]$'
Fireplaces;42;'^[A-Za-z]{3,5}$'
Fireplaces;43;'^\d{3,4}$'
Fireplaces;44;'^\d+$'
Fireplaces;45;'^\d{1,3}$'
Fireplaces;46;'^\d{3,4}$'
Fireplaces;47;'^\d$'
Fireplaces;48;'^\d$'
Fireplaces;49;'^\d$'
Fireplaces;50;'^\d$'
Fireplaces;51;'^\d$'
Fireplaces;52;'^\d$'
Fireplaces;53;'^[A-Za-z]{2}$'
Fireplaces;54;'^\d{1,2}$'
Fireplaces;55;'^[A-Za-z0-9]{3,4}$'
Fireplaces;56;'^\d$'
FireplaceQu;0;'^\d+$'
FireplaceQu;1;'^\d{2,3}$'
FireplaceQu;2;'^[A-Z]{2}$^C \(all\)$'
FireplaceQu;3;'^nan$^\d{2,3}\.0$'
FireplaceQu;4;'^\d{4,6}$'
FireplaceQu;5;'^[A-Z][a-z]{3}$'
FireplaceQu;6;'^[A-Za-z]{3,4}$'
FireplaceQu;7;'^[A-Za-z0-9]{3}$'
FireplaceQu;8;'^[A-Za-z]{3}$'
FireplaceQu;9;'^[A-Za-z]{6}$'
FireplaceQu;10;'^[A-Za-z0-9]+$'
FireplaceQu;11;'^[A-Z][a-z]{2}$'
FireplaceQu;12;'^[A-Za-z]{5,7}$'
FireplaceQu;13;'^[A-Za-z]{4,6}$'
FireplaceQu;14;'^[A-Za-z]{4,6}$'
FireplaceQu;15;'^[A-Za-z0-9]{4,6}$'
FireplaceQu;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
FireplaceQu;17;'^\d{1,2}$'
FireplaceQu;18;'^\d$'
FireplaceQu;19;'^\d{4}$'
FireplaceQu;20;'^\d{4}$'
FireplaceQu;21;'^[A-Z][a-z]+$'
FireplaceQu;22;'^[A-Za-z]+$^Tar\&Grv$'
FireplaceQu;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
FireplaceQu;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
FireplaceQu;25;'^[A-Za-z]+$'
FireplaceQu;26;'^nan$^\d+\.0$'
FireplaceQu;27;'^[A-Za-z]{2}$'
FireplaceQu;28;'^[A-Za-z]{2}$'
FireplaceQu;29;'^[A-Za-z]{4,6}$'
FireplaceQu;30;'^[A-Za-z]{2,3}$'
FireplaceQu;31;'^[A-Za-z]{2,3}$'
FireplaceQu;32;'^[A-Za-z]{2,3}$'
FireplaceQu;33;'^[A-Za-z]{3}$'
FireplaceQu;34;'^\d+$'
FireplaceQu;35;'^[A-Za-z]{3}$'
FireplaceQu;36;'^\d+$'
FireplaceQu;37;'^\d+$'
FireplaceQu;38;'^\d+$'
FireplaceQu;39;'^[A-Za-z]{4,5}$'
FireplaceQu;40;'^[A-Za-z]{2}$'
FireplaceQu;41;'^[A-Z]$'
FireplaceQu;42;'^[A-Za-z]{3,5}$'
FireplaceQu;43;'^\d{3,4}$'
FireplaceQu;44;'^\d+$'
FireplaceQu;45;'^\d{1,3}$'
FireplaceQu;46;'^\d{3,4}$'
FireplaceQu;47;'^\d$'
FireplaceQu;48;'^\d$'
FireplaceQu;49;'^\d$'
FireplaceQu;50;'^\d$'
FireplaceQu;51;'^\d$'
FireplaceQu;52;'^\d$'
FireplaceQu;53;'^[A-Za-z]{2}$'
FireplaceQu;54;'^\d{1,2}$'
FireplaceQu;55;'^[A-Za-z0-9]{3,4}$'
FireplaceQu;56;'^\d$'
FireplaceQu;57;'^[A-Za-z]{2,3}$'
GarageType;0;'^\d+$'
GarageType;1;'^\d{2,3}$'
GarageType;2;'^[A-Z]{2}$^C \(all\)$'
GarageType;3;'^nan$^\d{2,3}\.0$'
GarageType;4;'^\d{4,6}$'
GarageType;5;'^[A-Z][a-z]{3}$'
GarageType;6;'^[A-Za-z]{3,4}$'
GarageType;7;'^[A-Za-z0-9]{3}$'
GarageType;8;'^[A-Za-z]{3}$'
GarageType;9;'^[A-Za-z]{6}$'
GarageType;10;'^[A-Za-z0-9]+$'
GarageType;11;'^[A-Z][a-z]{2}$'
GarageType;12;'^[A-Za-z]{5,7}$'
GarageType;13;'^[A-Za-z]{4,6}$'
GarageType;14;'^[A-Za-z]{4,6}$'
GarageType;15;'^[A-Za-z0-9]{4,6}$'
GarageType;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
GarageType;17;'^\d{1,2}$'
GarageType;18;'^\d$'
GarageType;19;'^\d{4}$'
GarageType;20;'^\d{4}$'
GarageType;21;'^[A-Z][a-z]+$'
GarageType;22;'^[A-Za-z]+$^Tar\&Grv$'
GarageType;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
GarageType;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
GarageType;25;'^[A-Za-z]+$'
GarageType;26;'^nan$^\d+\.0$'
GarageType;27;'^[A-Za-z]{2}$'
GarageType;28;'^[A-Za-z]{2}$'
GarageType;29;'^[A-Za-z]{4,6}$'
GarageType;30;'^[A-Za-z]{2,3}$'
GarageType;31;'^[A-Za-z]{2,3}$'
GarageType;32;'^[A-Za-z]{2,3}$'
GarageType;33;'^[A-Za-z]{3}$'
GarageType;34;'^\d+$'
GarageType;35;'^[A-Za-z]{3}$'
GarageType;36;'^\d+$'
GarageType;37;'^\d+$'
GarageType;38;'^\d+$'
GarageType;39;'^[A-Za-z]{4,5}$'
GarageType;40;'^[A-Za-z]{2}$'
GarageType;41;'^[A-Z]$'
GarageType;42;'^[A-Za-z]{3,5}$'
GarageType;43;'^\d{3,4}$'
GarageType;44;'^\d+$'
GarageType;45;'^\d{1,3}$'
GarageType;46;'^\d{3,4}$'
GarageType;47;'^\d$'
GarageType;48;'^\d$'
GarageType;49;'^\d$'
GarageType;50;'^\d$'
GarageType;51;'^\d$'
GarageType;52;'^\d$'
GarageType;53;'^[A-Za-z]{2}$'
GarageType;54;'^\d{1,2}$'
GarageType;55;'^[A-Za-z0-9]{3,4}$'
GarageType;56;'^\d$'
GarageType;57;'^[A-Za-z]{2,3}$'
GarageType;58;'^[A-Za-z0-9]+$'
GarageYrBlt;0;'^\d+$'
GarageYrBlt;1;'^\d{2,3}$'
GarageYrBlt;2;'^[A-Z]{2}$^C \(all\)$'
GarageYrBlt;3;'^nan$^\d{2,3}\.0$'
GarageYrBlt;4;'^\d{4,6}$'
GarageYrBlt;5;'^[A-Z][a-z]{3}$'
GarageYrBlt;6;'^[A-Za-z]{3,4}$'
GarageYrBlt;7;'^[A-Za-z0-9]{3}$'
GarageYrBlt;8;'^[A-Za-z]{3}$'
GarageYrBlt;9;'^[A-Za-z]{6}$'
GarageYrBlt;10;'^[A-Za-z0-9]+$'
GarageYrBlt;11;'^[A-Z][a-z]{2}$'
GarageYrBlt;12;'^[A-Za-z]{5,7}$'
GarageYrBlt;13;'^[A-Za-z]{4,6}$'
GarageYrBlt;14;'^[A-Za-z]{4,6}$'
GarageYrBlt;15;'^[A-Za-z0-9]{4,6}$'
GarageYrBlt;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
GarageYrBlt;17;'^\d{1,2}$'
GarageYrBlt;18;'^\d$'
GarageYrBlt;19;'^\d{4}$'
GarageYrBlt;20;'^\d{4}$'
GarageYrBlt;21;'^[A-Z][a-z]+$'
GarageYrBlt;22;'^[A-Za-z]+$^Tar\&Grv$'
GarageYrBlt;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
GarageYrBlt;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
GarageYrBlt;25;'^[A-Za-z]+$'
GarageYrBlt;26;'^nan$^\d+\.0$'
GarageYrBlt;27;'^[A-Za-z]{2}$'
GarageYrBlt;28;'^[A-Za-z]{2}$'
GarageYrBlt;29;'^[A-Za-z]{4,6}$'
GarageYrBlt;30;'^[A-Za-z]{2,3}$'
GarageYrBlt;31;'^[A-Za-z]{2,3}$'
GarageYrBlt;32;'^[A-Za-z]{2,3}$'
GarageYrBlt;33;'^[A-Za-z]{3}$'
GarageYrBlt;34;'^\d+$'
GarageYrBlt;35;'^[A-Za-z]{3}$'
GarageYrBlt;36;'^\d+$'
GarageYrBlt;37;'^\d+$'
GarageYrBlt;38;'^\d+$'
GarageYrBlt;39;'^[A-Za-z]{4,5}$'
GarageYrBlt;40;'^[A-Za-z]{2}$'
GarageYrBlt;41;'^[A-Z]$'
GarageYrBlt;42;'^[A-Za-z]{3,5}$'
GarageYrBlt;43;'^\d{3,4}$'
GarageYrBlt;44;'^\d+$'
GarageYrBlt;45;'^\d{1,3}$'
GarageYrBlt;46;'^\d{3,4}$'
GarageYrBlt;47;'^\d$'
GarageYrBlt;48;'^\d$'
GarageYrBlt;49;'^\d$'
GarageYrBlt;50;'^\d$'
GarageYrBlt;51;'^\d$'
GarageYrBlt;52;'^\d$'
GarageYrBlt;53;'^[A-Za-z]{2}$'
GarageYrBlt;54;'^\d{1,2}$'
GarageYrBlt;55;'^[A-Za-z0-9]{3,4}$'
GarageYrBlt;56;'^\d$'
GarageYrBlt;57;'^[A-Za-z]{2,3}$'
GarageYrBlt;58;'^[A-Za-z0-9]+$'
GarageYrBlt;59;'^nan$^\d{4}\.0$'
GarageFinish;0;'^\d+$'
GarageFinish;1;'^\d{2,3}$'
GarageFinish;2;'^[A-Z]{2}$^C \(all\)$'
GarageFinish;3;'^nan$^\d{2,3}\.0$'
GarageFinish;4;'^\d{4,6}$'
GarageFinish;5;'^[A-Z][a-z]{3}$'
GarageFinish;6;'^[A-Za-z]{3,4}$'
GarageFinish;7;'^[A-Za-z0-9]{3}$'
GarageFinish;8;'^[A-Za-z]{3}$'
GarageFinish;9;'^[A-Za-z]{6}$'
GarageFinish;10;'^[A-Za-z0-9]+$'
GarageFinish;11;'^[A-Z][a-z]{2}$'
GarageFinish;12;'^[A-Za-z]{5,7}$'
GarageFinish;13;'^[A-Za-z]{4,6}$'
GarageFinish;14;'^[A-Za-z]{4,6}$'
GarageFinish;15;'^[A-Za-z0-9]{4,6}$'
GarageFinish;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
GarageFinish;17;'^\d{1,2}$'
GarageFinish;18;'^\d$'
GarageFinish;19;'^\d{4}$'
GarageFinish;20;'^\d{4}$'
GarageFinish;21;'^[A-Z][a-z]+$'
GarageFinish;22;'^[A-Za-z]+$^Tar\&Grv$'
GarageFinish;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
GarageFinish;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
GarageFinish;25;'^[A-Za-z]+$'
GarageFinish;26;'^nan$^\d+\.0$'
GarageFinish;27;'^[A-Za-z]{2}$'
GarageFinish;28;'^[A-Za-z]{2}$'
GarageFinish;29;'^[A-Za-z]{4,6}$'
GarageFinish;30;'^[A-Za-z]{2,3}$'
GarageFinish;31;'^[A-Za-z]{2,3}$'
GarageFinish;32;'^[A-Za-z]{2,3}$'
GarageFinish;33;'^[A-Za-z]{3}$'
GarageFinish;34;'^\d+$'
GarageFinish;35;'^[A-Za-z]{3}$'
GarageFinish;36;'^\d+$'
GarageFinish;37;'^\d+$'
GarageFinish;38;'^\d+$'
GarageFinish;39;'^[A-Za-z]{4,5}$'
GarageFinish;40;'^[A-Za-z]{2}$'
GarageFinish;41;'^[A-Z]$'
GarageFinish;42;'^[A-Za-z]{3,5}$'
GarageFinish;43;'^\d{3,4}$'
GarageFinish;44;'^\d+$'
GarageFinish;45;'^\d{1,3}$'
GarageFinish;46;'^\d{3,4}$'
GarageFinish;47;'^\d$'
GarageFinish;48;'^\d$'
GarageFinish;49;'^\d$'
GarageFinish;50;'^\d$'
GarageFinish;51;'^\d$'
GarageFinish;52;'^\d$'
GarageFinish;53;'^[A-Za-z]{2}$'
GarageFinish;54;'^\d{1,2}$'
GarageFinish;55;'^[A-Za-z0-9]{3,4}$'
GarageFinish;56;'^\d$'
GarageFinish;57;'^[A-Za-z]{2,3}$'
GarageFinish;58;'^[A-Za-z0-9]+$'
GarageFinish;59;'^nan$^\d{4}\.0$'
GarageFinish;60;'^[A-Za-z]{3}$'
GarageCars;0;'^\d+$'
GarageCars;1;'^\d{2,3}$'
GarageCars;2;'^[A-Z]{2}$^C \(all\)$'
GarageCars;3;'^nan$^\d{2,3}\.0$'
GarageCars;4;'^\d{4,6}$'
GarageCars;5;'^[A-Z][a-z]{3}$'
GarageCars;6;'^[A-Za-z]{3,4}$'
GarageCars;7;'^[A-Za-z0-9]{3}$'
GarageCars;8;'^[A-Za-z]{3}$'
GarageCars;9;'^[A-Za-z]{6}$'
GarageCars;10;'^[A-Za-z0-9]+$'
GarageCars;11;'^[A-Z][a-z]{2}$'
GarageCars;12;'^[A-Za-z]{5,7}$'
GarageCars;13;'^[A-Za-z]{4,6}$'
GarageCars;14;'^[A-Za-z]{4,6}$'
GarageCars;15;'^[A-Za-z0-9]{4,6}$'
GarageCars;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
GarageCars;17;'^\d{1,2}$'
GarageCars;18;'^\d$'
GarageCars;19;'^\d{4}$'
GarageCars;20;'^\d{4}$'
GarageCars;21;'^[A-Z][a-z]+$'
GarageCars;22;'^[A-Za-z]+$^Tar\&Grv$'
GarageCars;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
GarageCars;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
GarageCars;25;'^[A-Za-z]+$'
GarageCars;26;'^nan$^\d+\.0$'
GarageCars;27;'^[A-Za-z]{2}$'
GarageCars;28;'^[A-Za-z]{2}$'
GarageCars;29;'^[A-Za-z]{4,6}$'
GarageCars;30;'^[A-Za-z]{2,3}$'
GarageCars;31;'^[A-Za-z]{2,3}$'
GarageCars;32;'^[A-Za-z]{2,3}$'
GarageCars;33;'^[A-Za-z]{3}$'
GarageCars;34;'^\d+$'
GarageCars;35;'^[A-Za-z]{3}$'
GarageCars;36;'^\d+$'
GarageCars;37;'^\d+$'
GarageCars;38;'^\d+$'
GarageCars;39;'^[A-Za-z]{4,5}$'
GarageCars;40;'^[A-Za-z]{2}$'
GarageCars;41;'^[A-Z]$'
GarageCars;42;'^[A-Za-z]{3,5}$'
GarageCars;43;'^\d{3,4}$'
GarageCars;44;'^\d+$'
GarageCars;45;'^\d{1,3}$'
GarageCars;46;'^\d{3,4}$'
GarageCars;47;'^\d$'
GarageCars;48;'^\d$'
GarageCars;49;'^\d$'
GarageCars;50;'^\d$'
GarageCars;51;'^\d$'
GarageCars;52;'^\d$'
GarageCars;53;'^[A-Za-z]{2}$'
GarageCars;54;'^\d{1,2}$'
GarageCars;55;'^[A-Za-z0-9]{3,4}$'
GarageCars;56;'^\d$'
GarageCars;57;'^[A-Za-z]{2,3}$'
GarageCars;58;'^[A-Za-z0-9]+$'
GarageCars;59;'^nan$^\d{4}\.0$'
GarageCars;60;'^[A-Za-z]{3}$'
GarageCars;61;'^\d$'
GarageArea;0;'^\d+$'
GarageArea;1;'^\d{2,3}$'
GarageArea;2;'^[A-Z]{2}$^C \(all\)$'
GarageArea;3;'^nan$^\d{2,3}\.0$'
GarageArea;4;'^\d{4,6}$'
GarageArea;5;'^[A-Z][a-z]{3}$'
GarageArea;6;'^[A-Za-z]{3,4}$'
GarageArea;7;'^[A-Za-z0-9]{3}$'
GarageArea;8;'^[A-Za-z]{3}$'
GarageArea;9;'^[A-Za-z]{6}$'
GarageArea;10;'^[A-Za-z0-9]+$'
GarageArea;11;'^[A-Z][a-z]{2}$'
GarageArea;12;'^[A-Za-z]{5,7}$'
GarageArea;13;'^[A-Za-z]{4,6}$'
GarageArea;14;'^[A-Za-z]{4,6}$'
GarageArea;15;'^[A-Za-z0-9]{4,6}$'
GarageArea;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
GarageArea;17;'^\d{1,2}$'
GarageArea;18;'^\d$'
GarageArea;19;'^\d{4}$'
GarageArea;20;'^\d{4}$'
GarageArea;21;'^[A-Z][a-z]+$'
GarageArea;22;'^[A-Za-z]+$^Tar\&Grv$'
GarageArea;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
GarageArea;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
GarageArea;25;'^[A-Za-z]+$'
GarageArea;26;'^nan$^\d+\.0$'
GarageArea;27;'^[A-Za-z]{2}$'
GarageArea;28;'^[A-Za-z]{2}$'
GarageArea;29;'^[A-Za-z]{4,6}$'
GarageArea;30;'^[A-Za-z]{2,3}$'
GarageArea;31;'^[A-Za-z]{2,3}$'
GarageArea;32;'^[A-Za-z]{2,3}$'
GarageArea;33;'^[A-Za-z]{3}$'
GarageArea;34;'^\d+$'
GarageArea;35;'^[A-Za-z]{3}$'
GarageArea;36;'^\d+$'
GarageArea;37;'^\d+$'
GarageArea;38;'^\d+$'
GarageArea;39;'^[A-Za-z]{4,5}$'
GarageArea;40;'^[A-Za-z]{2}$'
GarageArea;41;'^[A-Z]$'
GarageArea;42;'^[A-Za-z]{3,5}$'
GarageArea;43;'^\d{3,4}$'
GarageArea;44;'^\d+$'
GarageArea;45;'^\d{1,3}$'
GarageArea;46;'^\d{3,4}$'
GarageArea;47;'^\d$'
GarageArea;48;'^\d$'
GarageArea;49;'^\d$'
GarageArea;50;'^\d$'
GarageArea;51;'^\d$'
GarageArea;52;'^\d$'
GarageArea;53;'^[A-Za-z]{2}$'
GarageArea;54;'^\d{1,2}$'
GarageArea;55;'^[A-Za-z0-9]{3,4}$'
GarageArea;56;'^\d$'
GarageArea;57;'^[A-Za-z]{2,3}$'
GarageArea;58;'^[A-Za-z0-9]+$'
GarageArea;59;'^nan$^\d{4}\.0$'
GarageArea;60;'^[A-Za-z]{3}$'
GarageArea;61;'^\d$'
GarageArea;62;'^\d+$'
GarageQual;0;'^\d+$'
GarageQual;1;'^\d{2,3}$'
GarageQual;2;'^[A-Z]{2}$^C \(all\)$'
GarageQual;3;'^nan$^\d{2,3}\.0$'
GarageQual;4;'^\d{4,6}$'
GarageQual;5;'^[A-Z][a-z]{3}$'
GarageQual;6;'^[A-Za-z]{3,4}$'
GarageQual;7;'^[A-Za-z0-9]{3}$'
GarageQual;8;'^[A-Za-z]{3}$'
GarageQual;9;'^[A-Za-z]{6}$'
GarageQual;10;'^[A-Za-z0-9]+$'
GarageQual;11;'^[A-Z][a-z]{2}$'
GarageQual;12;'^[A-Za-z]{5,7}$'
GarageQual;13;'^[A-Za-z]{4,6}$'
GarageQual;14;'^[A-Za-z]{4,6}$'
GarageQual;15;'^[A-Za-z0-9]{4,6}$'
GarageQual;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
GarageQual;17;'^\d{1,2}$'
GarageQual;18;'^\d$'
GarageQual;19;'^\d{4}$'
GarageQual;20;'^\d{4}$'
GarageQual;21;'^[A-Z][a-z]+$'
GarageQual;22;'^[A-Za-z]+$^Tar\&Grv$'
GarageQual;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
GarageQual;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
GarageQual;25;'^[A-Za-z]+$'
GarageQual;26;'^nan$^\d+\.0$'
GarageQual;27;'^[A-Za-z]{2}$'
GarageQual;28;'^[A-Za-z]{2}$'
GarageQual;29;'^[A-Za-z]{4,6}$'
GarageQual;30;'^[A-Za-z]{2,3}$'
GarageQual;31;'^[A-Za-z]{2,3}$'
GarageQual;32;'^[A-Za-z]{2,3}$'
GarageQual;33;'^[A-Za-z]{3}$'
GarageQual;34;'^\d+$'
GarageQual;35;'^[A-Za-z]{3}$'
GarageQual;36;'^\d+$'
GarageQual;37;'^\d+$'
GarageQual;38;'^\d+$'
GarageQual;39;'^[A-Za-z]{4,5}$'
GarageQual;40;'^[A-Za-z]{2}$'
GarageQual;41;'^[A-Z]$'
GarageQual;42;'^[A-Za-z]{3,5}$'
GarageQual;43;'^\d{3,4}$'
GarageQual;44;'^\d+$'
GarageQual;45;'^\d{1,3}$'
GarageQual;46;'^\d{3,4}$'
GarageQual;47;'^\d$'
GarageQual;48;'^\d$'
GarageQual;49;'^\d$'
GarageQual;50;'^\d$'
GarageQual;51;'^\d$'
GarageQual;52;'^\d$'
GarageQual;53;'^[A-Za-z]{2}$'
GarageQual;54;'^\d{1,2}$'
GarageQual;55;'^[A-Za-z0-9]{3,4}$'
GarageQual;56;'^\d$'
GarageQual;57;'^[A-Za-z]{2,3}$'
GarageQual;58;'^[A-Za-z0-9]+$'
GarageQual;59;'^nan$^\d{4}\.0$'
GarageQual;60;'^[A-Za-z]{3}$'
GarageQual;61;'^\d$'
GarageQual;62;'^\d+$'
GarageQual;63;'^[A-Za-z]{2,3}$'
GarageCond;0;'^\d+$'
GarageCond;1;'^\d{2,3}$'
GarageCond;2;'^[A-Z]{2}$^C \(all\)$'
GarageCond;3;'^nan$^\d{2,3}\.0$'
GarageCond;4;'^\d{4,6}$'
GarageCond;5;'^[A-Z][a-z]{3}$'
GarageCond;6;'^[A-Za-z]{3,4}$'
GarageCond;7;'^[A-Za-z0-9]{3}$'
GarageCond;8;'^[A-Za-z]{3}$'
GarageCond;9;'^[A-Za-z]{6}$'
GarageCond;10;'^[A-Za-z0-9]+$'
GarageCond;11;'^[A-Z][a-z]{2}$'
GarageCond;12;'^[A-Za-z]{5,7}$'
GarageCond;13;'^[A-Za-z]{4,6}$'
GarageCond;14;'^[A-Za-z]{4,6}$'
GarageCond;15;'^[A-Za-z0-9]{4,6}$'
GarageCond;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
GarageCond;17;'^\d{1,2}$'
GarageCond;18;'^\d$'
GarageCond;19;'^\d{4}$'
GarageCond;20;'^\d{4}$'
GarageCond;21;'^[A-Z][a-z]+$'
GarageCond;22;'^[A-Za-z]+$^Tar\&Grv$'
GarageCond;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
GarageCond;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
GarageCond;25;'^[A-Za-z]+$'
GarageCond;26;'^nan$^\d+\.0$'
GarageCond;27;'^[A-Za-z]{2}$'
GarageCond;28;'^[A-Za-z]{2}$'
GarageCond;29;'^[A-Za-z]{4,6}$'
GarageCond;30;'^[A-Za-z]{2,3}$'
GarageCond;31;'^[A-Za-z]{2,3}$'
GarageCond;32;'^[A-Za-z]{2,3}$'
GarageCond;33;'^[A-Za-z]{3}$'
GarageCond;34;'^\d+$'
GarageCond;35;'^[A-Za-z]{3}$'
GarageCond;36;'^\d+$'
GarageCond;37;'^\d+$'
GarageCond;38;'^\d+$'
GarageCond;39;'^[A-Za-z]{4,5}$'
GarageCond;40;'^[A-Za-z]{2}$'
GarageCond;41;'^[A-Z]$'
GarageCond;42;'^[A-Za-z]{3,5}$'
GarageCond;43;'^\d{3,4}$'
GarageCond;44;'^\d+$'
GarageCond;45;'^\d{1,3}$'
GarageCond;46;'^\d{3,4}$'
GarageCond;47;'^\d$'
GarageCond;48;'^\d$'
GarageCond;49;'^\d$'
GarageCond;50;'^\d$'
GarageCond;51;'^\d$'
GarageCond;52;'^\d$'
GarageCond;53;'^[A-Za-z]{2}$'
GarageCond;54;'^\d{1,2}$'
GarageCond;55;'^[A-Za-z0-9]{3,4}$'
GarageCond;56;'^\d$'
GarageCond;57;'^[A-Za-z]{2,3}$'
GarageCond;58;'^[A-Za-z0-9]+$'
GarageCond;59;'^nan$^\d{4}\.0$'
GarageCond;60;'^[A-Za-z]{3}$'
GarageCond;61;'^\d$'
GarageCond;62;'^\d+$'
GarageCond;63;'^[A-Za-z]{2,3}$'
GarageCond;64;'^[A-Za-z]{2,3}$'
PavedDrive;0;'^\d+$'
PavedDrive;1;'^\d{2,3}$'
PavedDrive;2;'^[A-Z]{2}$^C \(all\)$'
PavedDrive;3;'^nan$^\d{2,3}\.0$'
PavedDrive;4;'^\d{4,6}$'
PavedDrive;5;'^[A-Z][a-z]{3}$'
PavedDrive;6;'^[A-Za-z]{3,4}$'
PavedDrive;7;'^[A-Za-z0-9]{3}$'
PavedDrive;8;'^[A-Za-z]{3}$'
PavedDrive;9;'^[A-Za-z]{6}$'
PavedDrive;10;'^[A-Za-z0-9]+$'
PavedDrive;11;'^[A-Z][a-z]{2}$'
PavedDrive;12;'^[A-Za-z]{5,7}$'
PavedDrive;13;'^[A-Za-z]{4,6}$'
PavedDrive;14;'^[A-Za-z]{4,6}$'
PavedDrive;15;'^[A-Za-z0-9]{4,6}$'
PavedDrive;16;'^[A-Za-z0-9]{4,6}$^\d\.\d[A-Z][a-z]{2}$'
PavedDrive;17;'^\d{1,2}$'
PavedDrive;18;'^\d$'
PavedDrive;19;'^\d{4}$'
PavedDrive;20;'^\d{4}$'
PavedDrive;21;'^[A-Z][a-z]+$'
PavedDrive;22;'^[A-Za-z]+$^Tar\&Grv$'
PavedDrive;23;'^[A-Za-z]{5,7}$^Wd Sdng$'
PavedDrive;24;'^[A-Za-z]{5,7}$^[A-Z][a-z]{1,2} [A-Z][a-z]{2,3}$'
PavedDrive;25;'^[A-Za-z]+$'
PavedDrive;26;'^nan$^\d+\.0$'
PavedDrive;27;'^[A-Za-z]{2}$'
PavedDrive;28;'^[A-Za-z]{2}$'
